observableId	simulationCondition	preequilibrationCondition	observableParameters	time	measurement	noiseParameters
Bacnorm	model1_data17			1615	0.709664335	
Bacnorm	model1_data17			1620	0.709438913	
Bacnorm	model1_data17			1625	0.711941219	
Bacnorm	model1_data17			1630	0.71227939	
Bacnorm	model1_data17			1635	0.714218078	
Bacnorm	model1_data17			1640	0.714015168	
Bacnorm	model1_data17			1645	0.715097258	
Bacnorm	model1_data17			1650	0.716111717	
Bacnorm	model1_data17			1655	0.71678803	
Bacnorm	model1_data17			1660	0.717667247	
Bacnorm	model1_data17			1665	0.71971864	
Bacnorm	model1_data17			1670	0.718816908	
Bacnorm	model1_data17			1675	0.719560884	
Bacnorm	model1_data17			1680	0.721026186	
Bacnorm	model1_data17			1685	0.721364345	
Bacnorm	model1_data17			1690	0.721612276	
Bacnorm	model1_data17			1695	0.723641216	
Bacnorm	model1_data17			1700	0.723280545	
Bacnorm	model1_data17			1705	0.725444682	
Bacnorm	model1_data17			1710	0.72702271	
Bacnorm	model1_data17			1715	0.727721528	
Bacnorm	model1_data17			1720	0.729209414	
Bacnorm	model1_data17			1725	0.728420412	
Bacnorm	model1_data17			1730	0.728803662	
Bacnorm	model1_data17			1735	0.729479952	
Bacnorm	model1_data17			1740	0.73051694	
Bacnorm	model1_data17			1745	0.730764934	
Bacnorm	model1_data17			1750	0.732162586	
Bacnorm	model1_data17			1755	0.734777592	
Bacnorm	model1_data17			1760	0.734371864	
Bacnorm	model1_data17			1765	0.736716317	
Bacnorm	model1_data17			1770	0.737009412	
Bacnorm	model1_data17			1775	0.737956228	
Bacnorm	model1_data17			1780	0.739534237	
Bacnorm	model1_data17			1785	0.740638856	
Bacnorm	model1_data17			1790	0.740526161	
Bacnorm	model1_data17			1795	0.742600156	
Bacnorm	model1_data17			1800	0.743501878	
Bacnorm	model1_data17			1805	0.743501913	
Bacnorm	model1_data17			1810	0.744403644	
Bacnorm	model1_data17			1815	0.746116906	
Bacnorm	model1_data17			1820	0.746184542	
Bacnorm	model1_data17			1825	0.74828108	
Bacnorm	model1_data17			1830	0.749926772	
Bacnorm	model1_data17			1835	0.750332508	
Bacnorm	model1_data17			1840	0.749994396	
Bacnorm	model1_data17			1845	0.750986278	
Bacnorm	model1_data17			1850	0.750963739	
Bacnorm	model1_data17			1855	0.750219808	
Bacnorm	model1_data17			1860	0.751865496	
Bacnorm	model1_data17			1865	0.752293795	
Bacnorm	model1_data17			1870	0.753037733	
Bacnorm	model1_data17			1875	0.754548093	
Bacnorm	model1_data17			1880	0.753714039	
Bacnorm	model1_data17			1885	0.75416489	
Bacnorm	model1_data17			1890	0.756937718	
Bacnorm	model1_data17			1895	0.755765486	
Bacnorm	model1_data17			1900	0.757681677	
Bacnorm	model1_data17			1905	0.757095537	
Bacnorm	model1_data17			1910	0.758019789	
Bacnorm	model1_data17			1915	0.756779927	
Bacnorm	model1_data17			1920	0.758921522	
Bacnorm	model1_data17			1925	0.759259684	
Bacnorm	model1_data17			1930	0.760882773	
Bacnorm	model1_data17			1935	0.759935984	
Bacnorm	model1_data17			1940	0.760476995	
Bacnorm	model1_data17			1945	0.761739456	
Bacnorm	model1_data17			1950	0.763655664	
Bacnorm	model1_data17			1955	0.762077587	
Bacnorm	model1_data17			1960	0.762573554	
Bacnorm	model1_data17			1965	0.76419666	
Bacnorm	model1_data17			1970	0.763452776	
Bacnorm	model1_data17			1975	0.765459105	
Bacnorm	model1_data17			1980	0.762821501	
Bacnorm	model1_data17			1985	0.765842368	
Bacnorm	model1_data17			1990	0.766676442	
Bacnorm	model1_data17			1995	0.76563945	
Bacnorm	model1_data17			2000	0.767307683	
Bacnorm	model1_data17			2005	0.767262586	
Bacnorm	model1_data17			2010	0.768637713	
Bacnorm	model1_data17			2015	0.768389708	
Bacnorm	model1_data17			2020	0.767961416	
Bacnorm	model1_data17			2025	0.767690917	
Bacnorm	model1_data17			2030	0.772312274	
Bacnorm	model1_data17			2035	0.77091456	
Bacnorm	model1_data17			2040	0.770869497	
Bacnorm	model1_data17			2045	0.77082439	
Bacnorm	model1_data17			2050	0.772402484	
Bacnorm	model1_data17			2055	0.772763118	
Bacnorm	model1_data17			2060	0.773236558	
Bacnorm	model1_data17			2065	0.771996666	
Bacnorm	model1_data17			2070	0.775333097	
Bacnorm	model1_data17			2075	0.774070647	
Bacnorm	model1_data17			2080	0.775851571	
Bacnorm	model1_data17			2085	0.775287979	
Bacnorm	model1_data17			2090	0.776347538	
Bacnorm	model1_data17			2095	0.775896643	
Bacnorm	model1_data17			2100	0.776866015	
Bacnorm	model1_data17			2105	0.776279901	
Bacnorm	model1_data17			2110	0.776347531	
Bacnorm	model1_data17			2115	0.774746977	
Bacnorm	model1_data17			2120	0.777903014	
Bacnorm	model1_data17			2125	0.778601864	
Bacnorm	model1_data17			2130	0.778376432	
Bacnorm	model1_data17			2135	0.779481049	
Bacnorm	model1_data17			2140	0.780946343	
Bacnorm	model1_data17			2145	0.781735413	
Bacnorm	model1_data17			2150	0.779210513	
Bacnorm	model1_data17			2155	0.781870638	
Bacnorm	model1_data17			2160	0.781600134	
Bacnorm	model1_data17			2165	0.782637152	
Bacnorm	model1_data17			2170	0.784823832	
Bacnorm	model1_data17			2175	0.783448701	
Bacnorm	model1_data17			2180	0.783967215	
Bacnorm	model1_data17			2185	0.783944639	
Bacnorm	model1_data17			2190	0.785635408	
Bacnorm	model1_data17			2195	0.787483931	
Bacnorm	model1_data17			2200	0.784327904	
Bacnorm	model1_data17			2205	0.786041198	
Bacnorm	model1_data17			2210	0.787641768	
Bacnorm	model1_data17			2215	0.787889711	
Bacnorm	model1_data17			2220	0.78761922	
Bacnorm	model1_data17			2225	0.787799575	
Bacnorm	model1_data17			2230	0.789174712	
Bacnorm	model1_data17			2235	0.791293802	
Bacnorm	model1_data17			2240	0.788047522	
Bacnorm	model1_data17			2245	0.790234233	
Bacnorm	model1_data17			2250	0.790594896	
Bacnorm	model1_data17			2255	0.792601317	
Bacnorm	model1_data17			2260	0.792263119	
Bacnorm	model1_data17			2265	0.793029589	
Bacnorm	model1_data17			2270	0.792330789	
Bacnorm	model1_data17			2275	0.793097266	
Bacnorm	model1_data17			2280	0.793277587	
Bacnorm	model1_data17			2285	0.793502999	
Bacnorm	model1_data17			2290	0.794201854	
Bacnorm	model1_data17			2295	0.792466026	
Bacnorm	model1_data17			2300	0.794630197	
Bacnorm	model1_data17			2305	0.796185702	
Bacnorm	model1_data17			2310	0.796072923	
Bacnorm	model1_data17			2315	0.795937726	
Bacnorm	model1_data17			2320	0.796997217	
Bacnorm	model1_data17			2325	0.798913416	
Bacnorm	model1_data17			2330	0.799634824	
Bacnorm	model1_data17			2335	0.799567204	
Bacnorm	model1_data17			2340	0.79929664	
Bacnorm	model1_data17			2345	0.80017587	
Bacnorm	model1_data17			2350	0.802723258	
Bacnorm	model1_data17			2355	0.801866615	
Bacnorm	model1_data17			2360	0.801009939	
Bacnorm	model1_data17			2365	0.802114601	
Bacnorm	model1_data17			2370	0.802407643	
Bacnorm	model1_data17			2375	0.80378281	
Bacnorm	model1_data17			2380	0.802159637	
Bacnorm	model1_data17			2385	0.803692578	
Bacnorm	model1_data17			2390	0.803872981	
Bacnorm	model1_data17			2395	0.805541148	
Bacnorm	model1_data17			2400	0.80448161	
Bacnorm	model1_data17			2405	0.8053383	
Bacnorm	model1_data17			2410	0.805992036	
Bacnorm	model1_data17			2415	0.806194911	
Bacnorm	model1_data17			2420	0.807615179	
Bacnorm	model1_data17			2425	0.809080484	
Bacnorm	model1_data17			2430	0.809193175	
Bacnorm	model1_data17			2435	0.809914566	
Bacnorm	model1_data17			2440	0.809463695	
Bacnorm	model1_data17			2445	0.811222062	
Bacnorm	model1_data17			2450	0.811154454	
Bacnorm	model1_data17			2455	0.811492631	
Bacnorm	model1_data17			2460	0.81201108	
Bacnorm	model1_data17			2465	0.811808202	
Bacnorm	model1_data17			2470	0.81365676	
Bacnorm	model1_data17			2475	0.813837113	
Bacnorm	model1_data17			2480	0.815279849	
Bacnorm	model1_data17			2485	0.81588858	
Bacnorm	model1_data17			2490	0.816249241	
Bacnorm	model1_data17			2495	0.817308774	
Bacnorm	model1_data17			2500	0.818638815	
Bacnorm	model1_data17			2505	0.81861631	
Bacnorm	model1_data17			2510	0.818345755	
Bacnorm	model1_data17			2515	0.819856179	
Bacnorm	model1_data17			2520	0.820081645	
Bacnorm	model1_data17			2525	0.820848064	
Bacnorm	model1_data17			2530	0.821637125	
Bacnorm	model1_data17			2535	0.820059071	
Bacnorm	model1_data17			2540	0.820577538	
Bacnorm	model1_data17			2545	0.823305335	
Bacnorm	model1_data17			2550	0.820735364	
Bacnorm	model1_data17			2555	0.823124933	
Bacnorm	model1_data17			2560	0.823598353	
Bacnorm	model1_data17			2565	0.823846342	
Bacnorm	model1_data17			2570	0.824996044	
Bacnorm	model1_data17			2575	0.823733657	
Bacnorm	model1_data17			2580	0.824116852	
Bacnorm	model1_data17			2585	0.823598407	
Bacnorm	model1_data17			2590	0.824793177	
Bacnorm	model1_data17			2595	0.823688529	
Bacnorm	model1_data17			2600	0.827002396	
Bacnorm	model1_data17			2605	0.826686845	
Bacnorm	model1_data17			2610	0.825830181	
Bacnorm	model1_data17			2615	0.82603306	
Bacnorm	model1_data17			2620	0.825627263	
Bacnorm	model1_data17			2625	0.828850985	
Bacnorm	model1_data17			2630	0.827092579	
Bacnorm	model1_data17			2635	0.826483931	
Bacnorm	model1_data17			2640	0.829234235	
Bacnorm	model1_data17			2645	0.826934762	
Bacnorm	model1_data17			2650	0.827363096	
Bacnorm	model1_data17			2655	0.827160253	
Bacnorm	model1_data17			2660	0.828174655	
Bacnorm	model1_data17			2665	0.83218736	
Bacnorm	model1_data17			2670	0.829640013	
Bacnorm	model1_data17			2675	0.831511107	
Bacnorm	model1_data17			2680	0.82988794	
Bacnorm	model1_data17			2685	0.830383892	
Bacnorm	model1_data17			2690	0.833382185	
Bacnorm	model1_data17			2695	0.832119737	
Bacnorm	model1_data17			2700	0.83417119	
Bacnorm	model1_data17			2705	0.833833055	
Bacnorm	model1_data17			2710	0.833652732	
Bacnorm	model1_data17			2715	0.83444174	
Bacnorm	model1_data17			2720	0.834441754	
Bacnorm	model1_data17			2725	0.833066605	
Bacnorm	model1_data17			2730	0.834216264	
Bacnorm	model1_data17			2735	0.83338221	
Bacnorm	model1_data17			2740	0.83385559	
Bacnorm	model1_data17			2745	0.835613987	
Bacnorm	model1_data17			2750	0.836898964	
Bacnorm	model1_data17			2755	0.833720338	
Bacnorm	model1_data17			2760	0.837259637	
Bacnorm	model1_data17			2765	0.835929577	
Bacnorm	model1_data17			2770	0.837620331	
Bacnorm	model1_data17			2775	0.838071219	
Bacnorm	model1_data17			2780	0.836989083	
Bacnorm	model1_data17			2785	0.83773304	
Bacnorm	model1_data17			2790	0.837417449	
Bacnorm	model1_data17			2795	0.838837687	
Bacnorm	model1_data17			2800	0.838431897	
Bacnorm	model1_data17			2805	0.838995459	
Bacnorm	model1_data17			2810	0.839852139	
Bacnorm	model1_data17			2815	0.839807042	
Bacnorm	model1_data17			2820	0.840235334	
Bacnorm	model1_data17			2825	0.842444598	
Bacnorm	model1_data17			2830	0.840505902	
Bacnorm	model1_data17			2835	0.839987377	
Bacnorm	model1_data17			2840	0.841024389	
Bacnorm	model1_data17			2845	0.8423319	
Bacnorm	model1_data17			2850	0.842827874	
Bacnorm	model1_data17			2855	0.841204714	
Bacnorm	model1_data17			2860	0.84339142	
Bacnorm	model1_data17			2865	0.842760234	
Bacnorm	model1_data17			2870	0.842286774	
Bacnorm	model1_data17			2875	0.843368854	
Bacnorm	model1_data17			2880	0.844518624	
Bacnorm	model1_data17			2885	0.844518579	
Bacnorm	model1_data17			2890	0.844450943	
Bacnorm	model1_data17			2895	0.846299548	
Bacnorm	model1_data17			2900	0.846998343	
Bacnorm	model1_data17			2905	0.848102985	
Bacnorm	model1_data17			2910	0.847719747	
Bacnorm	model1_data17			2915	0.848215702	
Bacnorm	model1_data17			2920	0.849883934	
Bacnorm	model1_data17			2925	0.850402378	
Bacnorm	model1_data17			2930	0.85094342	
Bacnorm	model1_data17			2935	0.848644026	
Bacnorm	model1_data17			2940	0.851259047	
Bacnorm	model1_data17			2945	0.850334785	
Bacnorm	model1_data17			2950	0.850267149	
Bacnorm	model1_data17			2955	0.85173245	
Bacnorm	model1_data17			2960	0.853085043	
Bacnorm	model1_data17			2965	0.855271774	
Bacnorm	model1_data17			2970	0.852927281	
Bacnorm	model1_data17			2975	0.854392559	
Bacnorm	model1_data17			2980	0.855790261	
Bacnorm	model1_data17			2985	0.85522667	
Bacnorm	model1_data17			2990	0.855384511	
Bacnorm	model1_data17			2995	0.856534221	
Bacnorm	model1_data17			3000	0.858923771	
Bacnorm	model1_data17			3005	0.856534199	
Bacnorm	model1_data17			3010	0.857796594	
Bacnorm	model1_data17			3015	0.859397218	
Bacnorm	model1_data17			3020	0.861381032	
Bacnorm	model1_data17			3025	0.860298945	
Bacnorm	model1_data17			3030	0.860817422	
Bacnorm	model1_data17			3035	0.862170015	
Bacnorm	model1_data17			3040	0.861944583	
Bacnorm	model1_data17			3045	0.860749818	
Bacnorm	model1_data17			3050	0.861426098	
Bacnorm	model1_data17			3055	0.859104142	
Bacnorm	model1_data17			3060	0.861493712	
Bacnorm	model1_data17			3065	0.862237673	
Bacnorm	model1_data17			3070	0.862508165	
Bacnorm	model1_data17			3075	0.863319733	
Bacnorm	model1_data17			3080	0.863026668	
Bacnorm	model1_data17			3085	0.862891431	
Bacnorm	model1_data17			3090	0.86469489	
Bacnorm	model1_data17			3095	0.864041142	
Bacnorm	model1_data17			3100	0.865100687	
Bacnorm	model1_data17			3105	0.864131299	
Bacnorm	model1_data17			3110	0.863883323	
Bacnorm	model1_data17			3115	0.862485616	
Bacnorm	model1_data17			3120	0.864018552	
Bacnorm	model1_data17			3125	0.864920294	
Bacnorm	model1_data17			3130	0.86318448	
Bacnorm	model1_data17			3135	0.862801265	
Bacnorm	model1_data17			3140	0.863004116	
Bacnorm	model1_data17			3145	0.862711045	
Bacnorm	model1_data17			3150	0.862913983	
Bacnorm	model1_data17			3155	0.863996008	
Bacnorm	model1_data17			3160	0.865100666	
Bacnorm	model1_data17			3165	0.864379255	
Bacnorm	model1_data17			3170	0.864740001	
Bacnorm	model1_data17			3175	0.864041107	
Bacnorm	model1_data17			3180	0.86498797	
Bacnorm	model1_data17			3185	0.865686791	
Bacnorm	model1_data17			3190	0.865889682	
Bacnorm	model1_data17			3195	0.865596648	
Bacnorm	model1_data17			3200	0.865776959	
Bacnorm	model1_data17			3205	0.865731907	
Bacnorm	model1_data17			3210	0.865033028	
Bacnorm	model1_data17			3215	0.864379302	
Bacnorm	model1_data17			3220	0.865371152	
Bacnorm	model1_data17			3225	0.865686789	
Bacnorm	model1_data17			3230	0.866859032	
Bacnorm	model1_data17			3235	0.864785042	
Bacnorm	model1_data17			3240	0.864807577	
Bacnorm	model1_data17			3245	0.864401845	
Bacnorm	model1_data17			3250	0.864379295	
Bacnorm	model1_data17			3255	0.866002367	
Bacnorm	model1_data17			3260	0.865776992	
Bacnorm	model1_data17			3265	0.865010512	
Bacnorm	model1_data17			3270	0.863387391	
Bacnorm	model1_data17			3275	0.866205266	
Bacnorm	model1_data17			3280	0.865010514	
Bacnorm	model1_data17			3285	0.86548388	
Bacnorm	model1_data17			3290	0.863725551	
Bacnorm	model1_data17			3295	0.866182731	
Bacnorm	model1_data17			3300	0.8661602	
Bacnorm	model1_data17			3305	0.865641733	
Bacnorm	model1_data17			3310	0.863319711	
Bacnorm	model1_data17			3315	0.86537117	
Bacnorm	model1_data17			3320	0.866272934	
Bacnorm	model1_data17			3325	0.866227857	
Bacnorm	model1_data17			3330	0.865326084	
Bacnorm	model1_data17			3335	0.866611053	
Bacnorm	model1_data17			3340	0.865867145	
Bacnorm	model1_data17			3345	0.867107047	
Bacnorm	model1_data17			3350	0.865416246	
Bacnorm	model1_data17			3355	0.866994291	
Bacnorm	model1_data17			3360	0.864897767	
Bacnorm	model1_data17			3365	0.864108765	
Bacnorm	model1_data17			3370	0.864920341	
Bacnorm	model1_data17			3375	0.867264817	
Bacnorm	model1_data17			3380	0.866002392	
Bacnorm	model1_data17			3385	0.86602497	
Bacnorm	model1_data17			3390	0.86733243	
Bacnorm	model1_data17			3395	0.867287393	
Bacnorm	model1_data17			3400	0.866926658	
Bacnorm	model1_data17			3405	0.864649774	
Bacnorm	model1_data17			3410	0.86744514	
Bacnorm	model1_data17			3415	0.865574102	
Bacnorm	model1_data17			3420	0.866498329	
Bacnorm	model1_data17			3425	0.866520871	
Bacnorm	model1_data17			3430	0.868053809	
Bacnorm	model1_data17			3435	0.866904123	
Bacnorm	model1_data17			3440	0.867602946	
Bacnorm	model1_data17			3445	0.866317986	
Bacnorm	model1_data17			3450	0.867061907	
Bacnorm	model1_data17			3455	0.86721974	
Bacnorm	model1_data17			3460	0.866611061	
Bacnorm	model1_data17			3465	0.866317985	
Bacnorm	model1_data17			3470	0.866791399	
Bacnorm	model1_data17			3475	0.868189081	
Bacnorm	model1_data17			3480	0.86719722	
Bacnorm	model1_data17			3485	0.867693178	
Bacnorm	model1_data17			3490	0.867828431	
Bacnorm	model1_data17			3495	0.867535345	
Bacnorm	model1_data17			3500	0.865867137	
Bacnorm	model1_data17			3505	0.868685048	
Bacnorm	model1_data17			3510	0.867061948	
Bacnorm	model1_data17			3515	0.867850983	
Bacnorm	model1_data17			3520	0.867580456	
Bacnorm	model1_data17			3525	0.868008787	
Bacnorm	model1_data17			3530	0.868910514	
Bacnorm	model1_data17			3535	0.867648093	
Bacnorm	model1_data17			3540	0.867670606	
Bacnorm	model1_data17			3545	0.868775252	
Bacnorm	model1_data17			3550	0.868324362	
Bacnorm	model1_data17			3555	0.867828407	
Bacnorm	model1_data17			3560	0.867760779	
Bacnorm	model1_data17			3565	0.868572316	
IndconcNormRange	model1_data17			0	0.004302189	
IndconcNormRange	model1_data17			5	0.003989317	
IndconcNormRange	model1_data17			10	0.003989317	
IndconcNormRange	model1_data17			15	0.004200027	
IndconcNormRange	model1_data17			20	0.004085095	
IndconcNormRange	model1_data17			25	0.00441074	
IndconcNormRange	model1_data17			30	0.003989317	
IndconcNormRange	model1_data17			35	0.004187259	
IndconcNormRange	model1_data17			40	0.004021242	
IndconcNormRange	model1_data17			45	0.004168102	
IndconcNormRange	model1_data17			50	0.004053167	
IndconcNormRange	model1_data17			55	0.003989317	
IndconcNormRange	model1_data17			60	0.004059554	
IndconcNormRange	model1_data17			65	0.004225567	
IndconcNormRange	model1_data17			70	0.004206414	
IndconcNormRange	model1_data17			75	0.004200028	
IndconcNormRange	model1_data17			80	0.003989317	
IndconcNormRange	model1_data17			85	0.004072325	
IndconcNormRange	model1_data17			90	0.003989317	
IndconcNormRange	model1_data17			95	0.003989317	
IndconcNormRange	model1_data17			100	0.004040397	
IndconcNormRange	model1_data17			105	0.004283034	
IndconcNormRange	model1_data17			110	0.004263878	
IndconcNormRange	model1_data17			115	0.004455437	
IndconcNormRange	model1_data17			120	0.004270266	
IndconcNormRange	model1_data17			125	0.004104249	
IndconcNormRange	model1_data17			130	0.003989317	
IndconcNormRange	model1_data17			135	0.004270267	
IndconcNormRange	model1_data17			140	0.004461821	
IndconcNormRange	model1_data17			145	0.004404356	
IndconcNormRange	model1_data17			150	0.004353272	
IndconcNormRange	model1_data17			155	0.0039957	
IndconcNormRange	model1_data17			160	0.004238338	
IndconcNormRange	model1_data17			165	0.004627834	
IndconcNormRange	model1_data17			170	0.004187256	
IndconcNormRange	model1_data17			175	0.004136174	
IndconcNormRange	model1_data17			180	0.004123405	
IndconcNormRange	model1_data17			185	0.004468204	
IndconcNormRange	model1_data17			190	0.004263878	
IndconcNormRange	model1_data17			195	0.004334117	
IndconcNormRange	model1_data17			200	0.004334116	
IndconcNormRange	model1_data17			205	0.004525673	
IndconcNormRange	model1_data17			210	0.004685302	
IndconcNormRange	model1_data17			215	0.004480973	
IndconcNormRange	model1_data17			220	0.004385198	
IndconcNormRange	model1_data17			225	0.004442665	
IndconcNormRange	model1_data17			230	0.004340503	
IndconcNormRange	model1_data17			235	0.004410738	
IndconcNormRange	model1_data17			240	0.004563982	
IndconcNormRange	model1_data17			245	0.004404353	
IndconcNormRange	model1_data17			250	0.004417122	
IndconcNormRange	model1_data17			255	0.004429893	
IndconcNormRange	model1_data17			260	0.004372425	
IndconcNormRange	model1_data17			265	0.004359655	
IndconcNormRange	model1_data17			270	0.004487359	
IndconcNormRange	model1_data17			275	0.004410738	
IndconcNormRange	model1_data17			280	0.004538442	
IndconcNormRange	model1_data17			285	0.004915166	
IndconcNormRange	model1_data17			290	0.004200027	
IndconcNormRange	model1_data17			295	0.004627835	
IndconcNormRange	model1_data17			300	0.004672532	
IndconcNormRange	model1_data17			305	0.004851319	
IndconcNormRange	model1_data17			310	0.005074795	
IndconcNormRange	model1_data17			315	0.004692054	
IndconcNormRange	model1_data17			320	0.004908782	
IndconcNormRange	model1_data17			325	0.004959863	
IndconcNormRange	model1_data17			330	0.004505966	
IndconcNormRange	model1_data17			335	0.00491326	
IndconcNormRange	model1_data17			340	0.004836639	
IndconcNormRange	model1_data17			345	0.004802811	
IndconcNormRange	model1_data17			350	0.005237802	
IndconcNormRange	model1_data17			355	0.004370652	
IndconcNormRange	model1_data17			360	0.004877164	
IndconcNormRange	model1_data17			365	0.0053512	
IndconcNormRange	model1_data17			370	0.004217715	
IndconcNormRange	model1_data17			375	0.004764317	
IndconcNormRange	model1_data17			380	0.004239941	
IndconcNormRange	model1_data17			385	0.004882942	
IndconcNormRange	model1_data17			390	0.004522974	
IndconcNormRange	model1_data17			395	0.004536856	
IndconcNormRange	model1_data17			400	0.004600278	
IndconcNormRange	model1_data17			405	0.004503453	
IndconcNormRange	model1_data17			410	0.005147248	
IndconcNormRange	model1_data17			415	0.004355616	
IndconcNormRange	model1_data17			420	0.004360835	
IndconcNormRange	model1_data17			425	0.004021196	
IndconcNormRange	model1_data17			430	0.004053798	
IndconcNormRange	model1_data17			435	0.004354208	
IndconcNormRange	model1_data17			440	0.004288143	
IndconcNormRange	model1_data17			445	0.004599732	
IndconcNormRange	model1_data17			450	0.004197407	
IndconcNormRange	model1_data17			455	0.004779251	
IndconcNormRange	model1_data17			460	0.004455394	
IndconcNormRange	model1_data17			465	0.004334198	
IndconcNormRange	model1_data17			470	0.004090457	
IndconcNormRange	model1_data17			475	0.004220988	
IndconcNormRange	model1_data17			480	0.004527476	
IndconcNormRange	model1_data17			485	0.004140384	
IndconcNormRange	model1_data17			490	0.004210555	
IndconcNormRange	model1_data17			495	0.004082301	
IndconcNormRange	model1_data17			500	0.004236226	
IndconcNormRange	model1_data17			505	0.004110611	
IndconcNormRange	model1_data17			510	0.004245311	
IndconcNormRange	model1_data17			515	0.004189933	
IndconcNormRange	model1_data17			520	0.003994768	
IndconcNormRange	model1_data17			525	0.004071329	
IndconcNormRange	model1_data17			530	0.003687115	
IndconcNormRange	model1_data17			535	0.003558127	
IndconcNormRange	model1_data17			540	0.003826797	
IndconcNormRange	model1_data17			545	0.003552795	
IndconcNormRange	model1_data17			550	0.003183989	
IndconcNormRange	model1_data17			555	0.003328827	
IndconcNormRange	model1_data17			560	0.00376241	
IndconcNormRange	model1_data17			565	0.003399684	
IndconcNormRange	model1_data17			570	0.003721461	
IndconcNormRange	model1_data17			575	0.003566998	
IndconcNormRange	model1_data17			580	0.003250388	
IndconcNormRange	model1_data17			585	0.003428556	
IndconcNormRange	model1_data17			590	0.002970923	
IndconcNormRange	model1_data17			595	0.002649034	
IndconcNormRange	model1_data17			600	0.002993524	
IndconcNormRange	model1_data17			605	0.002319104	
IndconcNormRange	model1_data17			610	0.002377309	
IndconcNormRange	model1_data17			615	0.002469045	
IndconcNormRange	model1_data17			620	0.003202177	
IndconcNormRange	model1_data17			625	0.002890967	
IndconcNormRange	model1_data17			630	0.002224463	
IndconcNormRange	model1_data17			635	0.002285509	
IndconcNormRange	model1_data17			640	0.002018988	
IndconcNormRange	model1_data17			645	0.002256486	
IndconcNormRange	model1_data17			650	0.002245745	
IndconcNormRange	model1_data17			655	0.001903909	
IndconcNormRange	model1_data17			660	0.001572749	
IndconcNormRange	model1_data17			665	0.001864516	
IndconcNormRange	model1_data17			670	0.001627476	
IndconcNormRange	model1_data17			675	0.001757531	
IndconcNormRange	model1_data17			680	0.001376459	
IndconcNormRange	model1_data17			685	0.001185587	
IndconcNormRange	model1_data17			690	0.001414918	
IndconcNormRange	model1_data17			695	0.001707843	
IndconcNormRange	model1_data17			700	0.000915118	
IndconcNormRange	model1_data17			705	0.000598714	
IndconcNormRange	model1_data17			710	0.00117302	
IndconcNormRange	model1_data17			715	0.001106612	
IndconcNormRange	model1_data17			720	0.000839374	
IndconcNormRange	model1_data17			725	0.000706536	
IndconcNormRange	model1_data17			730	0.000747374	
IndconcNormRange	model1_data17			735	0.000813089	
IndconcNormRange	model1_data17			740	0.000870938	
IndconcNormRange	model1_data17			745	0.00074252	
IndconcNormRange	model1_data17			750	0.000278317	
IndconcNormRange	model1_data17			755	0.000698097	
IndconcNormRange	model1_data17			760	0.000470406	
IndconcNormRange	model1_data17			765	0.0	
IndconcNormRange	model1_data17			770	0.000890081	
IndconcNormRange	model1_data17			775	0.000437797	
IndconcNormRange	model1_data17			780	0.000897973	
IndconcNormRange	model1_data17			785	0.001175752	
IndconcNormRange	model1_data17			790	0.001360677	
IndconcNormRange	model1_data17			795	0.000873335	
IndconcNormRange	model1_data17			800	0.000647851	
IndconcNormRange	model1_data17			805	0.000616302	
IndconcNormRange	model1_data17			810	0.000714178	
IndconcNormRange	model1_data17			815	0.000621978	
IndconcNormRange	model1_data17			820	0.000507128	
IndconcNormRange	model1_data17			825	0.001055154	
IndconcNormRange	model1_data17			830	0.001187597	
IndconcNormRange	model1_data17			835	0.001110188	
IndconcNormRange	model1_data17			840	0.001098722	
IndconcNormRange	model1_data17			845	0.001577444	
IndconcNormRange	model1_data17			850	0.001667274	
IndconcNormRange	model1_data17			855	0.001247285	
IndconcNormRange	model1_data17			860	0.002130588	
IndconcNormRange	model1_data17			865	0.001307343	
IndconcNormRange	model1_data17			870	0.001700857	
IndconcNormRange	model1_data17			875	0.001344159	
IndconcNormRange	model1_data17			880	0.001534303	
IndconcNormRange	model1_data17			885	0.001271863	
IndconcNormRange	model1_data17			890	0.001862609	
IndconcNormRange	model1_data17			895	0.002148111	
IndconcNormRange	model1_data17			900	0.001826841	
IndconcNormRange	model1_data17			905	0.002410301	
IndconcNormRange	model1_data17			910	0.001941168	
IndconcNormRange	model1_data17			915	0.002405229	
IndconcNormRange	model1_data17			920	0.00125	
IndconcNormRange	model1_data17			925	0.001882085	
IndconcNormRange	model1_data17			930	0.000732678	
IndconcNormRange	model1_data17			935	0.002084665	
IndconcNormRange	model1_data17			940	0.002519182	
IndconcNormRange	model1_data17			945	0.001410451	
IndconcNormRange	model1_data17			950	0.00223555	
IndconcNormRange	model1_data17			955	0.001820158	
IndconcNormRange	model1_data17			960	0.002358921	
IndconcNormRange	model1_data17			965	0.001827247	
IndconcNormRange	model1_data17			970	0.001135025	
IndconcNormRange	model1_data17			975	0.002835375	
IndconcNormRange	model1_data17			980	0.000833417	
IndconcNormRange	model1_data17			985	0.00097845	
IndconcNormRange	model1_data17			990	0.001989092	
IndconcNormRange	model1_data17			995	0.001493198	
IndconcNormRange	model1_data17			1000	0.002045535	
IndconcNormRange	model1_data17			1005	0.001105382	
IndconcNormRange	model1_data17			1010	0.00166502	
IndconcNormRange	model1_data17			1015	0.002141364	
IndconcNormRange	model1_data17			1020	0.001734322	
IndconcNormRange	model1_data17			1025	0.001720945	
