observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	observableTransformation	noiseDistribution
SOCS3_qpcr		model1_data292	0.2155452547890745	100.0	offset_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3;scale_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	sd_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	log10	normal
SOCS3_qpcr		model1_data292	0.14173003438553727	100.0	offset_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3;scale_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	sd_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	log10	normal
SOCS3_qpcr		model1_data292	0.20386839581858027	120.0	offset_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3;scale_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	sd_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	log10	normal
SOCS3_qpcr		model1_data292	0.20098917936041255	120.0	offset_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3;scale_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	sd_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	log10	normal
SOCS3_qpcr		model1_data292	0.15397268323886748	120.0	offset_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3;scale_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	sd_socs3_qpcr_braun_hep_2013_07_08_qPCR_Socs3_Stat3	log10	normal
pSTAT3_wb		model1_data293	0.07145625235210956	0.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data293	0.7773984751531365	20.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data294	0.08442091572495808	0.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data294	0.7635551229657777	20.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data295	0.08945726149893816	0.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data295	0.7687462828615675	20.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data296	0.0601898088553538	0.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data296	0.6827529798851942	20.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data297	0.10205256328133301	0.0	offset_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2011_12_12_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data297	1.0	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data298	0.024169383022726827	0.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data298	0.23710293680623326	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data299	0.07094906592197436	0.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data299	1.0	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data3	0.0549999999999995	15.0	offset_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min;scale_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	sd_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	log10	normal
pSTAT3_wb		model1_data3	0.040865384615384505	15.0	offset_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min;scale_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	sd_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	log10	normal
pSTAT3_wb		model1_data3	0.02432692307692321	15.0	offset_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min;scale_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	sd_pstat3_wb_bohl_hep_2005_02_14_DoseResponse_T15min	log10	normal
pgp130_wb		model1_data30	0.16695384044698955	3.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.2782092597315278	6.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.39080518396587305	10.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.5819210349384466	13.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.27643567570073924	16.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.6955231493288202	20.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.4885053207520924	25.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.5819210349384466	30.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.2074710778290403	40.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.17202605893399497	50.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.2959775577863814	60.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.15324693390211677	70.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data30	0.05804604363248549	90.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.16657506112469433	3.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.354523227383863	6.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.5032762836185815	10.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.4156479217603911	13.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.9743178484107579	16.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.7995110024449873	20.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.4934767726161368	25.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.5501222493887534	30.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.2047256723716379	40.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.05158924205378964	50.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.039724938875305905	60.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.04572127139364331	70.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data30	0.024643765281173825	90.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.5752745319955948	3.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.29955914290958	6.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.739276810840573	13.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.8287252997675262	20.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.4528764682491125	25.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.382991251682369	30.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.25122354092744387	40.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.1014686314694726	50.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.11107706013703646	60.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.04997801449895951	70.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
npSTAT3_wb		model1_data30	0.14993863177535785	90.0	offset_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_npstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data300	0.8022194710035779	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data301	0.7577559738034301	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data302	0.6841835134874373	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data303	0.5001291262489813	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data304	0.280646174747703	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data305	0.13350934864634573	20.0	offset_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR;scale_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	sd_pstat3_wb_braun_hep_2012_01_10_Stattic_Stat3_Inhibitor_DR	log10	normal
pSTAT3_wb		model1_data306	0.06227997280413364	0.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data306	0.704815546859676	10.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data306	1.0	20.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data306	0.3532584061714891	40.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data307	0.03781433446039956	0.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data307	0.3224226569054119	10.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data307	0.7302563991741492	20.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
pSTAT3_wb		model1_data307	0.2809375148917875	40.0	offset_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC;scale_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	sd_pstat3_wb_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor_TC	log10	normal
SOCS3_qpcr		model1_data308	0.06560511135668172	60.0	offset_socs3_qpcr_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor;scale_socs3_qpcr_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor	0.020474582732235	log10	normal
SOCS3_qpcr		model1_data309	0.046249952476216424	60.0	offset_socs3_qpcr_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor;scale_socs3_qpcr_braun_hep_2012_01_23_Stattic_Stat3_Inhibitor	0.024681049749966	log10	normal
pgp130_wb		model1_data31	0.1635056685136671	3.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.41035865810400374	6.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	1.0	10.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.755801822270652	13.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.9770106415041845	16.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.6352444763869898	20.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.4080402476062408	25.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.24343310226508724	40.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.14655159622562788	60.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pgp130_wb		model1_data31	0.19335543551341192	70.0	offset_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pgp130_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data31	0.34709290953545235	3.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data31	0.73838630806846	6.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
pSTAT3_wb		model1_data31	0.9687995110024457	10.0	offset_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses;scale_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	sd_pstat3_wb_bohl_hep_2006_04_20_ThreePulses_ThreeDoses	log10	normal
