observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters
pDNAPK_au		model1_data22	1.0202869371335301	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22	0.9696941964492259	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data22		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data22	0.048140924768810996	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.07065314077290301	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.273263084809734	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.6447146488772579	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.565921892862935	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.352055840824057	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.10501536973125801	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.05106599684133099	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.24528373924506697	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.547400227428656	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.601349600318583	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data22	0.428711607070818	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data22	0.169336552120606	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	1.6659904858801002	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	2.85450978621852	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	0.8736442856544849	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	0.609528885579281	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	1.1377596857296899	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	0.9628371823198622	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	2.1762995308685498	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	1.7602552970804297	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	1.17085929921392	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	0.6508040069787691	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data22	1.13618894639825	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data22	-0.050416155802726	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	0.018595881912041	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	0.598296998716089	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	1.12278848534832	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	2.14416664352688	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	2.3926099793000497	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	0.036683033702964996	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	0.07684311835436701	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	0.42489718533318294	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	0.9335915909176071	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	1.9509804020864498	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data22	2.9014357388363	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data22	0.028119096801954	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.054238252716450996	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.263191500032432	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.576621371006403	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	1.04676617746736	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	1.9870557903892698	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	-0.013751283610071002	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.180214194480348	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.5681451506611861	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.977627826629848	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	1.15004158493244	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data22	0.9345243870542	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data22	-0.024204977869098997	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.033550649766957	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.149061905039068	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.8421294366717359	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.726618181399625	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.7843738090356809	24.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.061359393904233	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.0046157680598539995	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.118103019748612	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.836855613777412	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	0.572052026503643	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data22	1.65018091754684	24.0	scale_tp21_au;	sd_tp21_au
pATM_au		model1_data23	-0.03403459893681	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	-0.00044550281471099996	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	-0.024209217077963998	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	-0.038947289866232	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	-0.029121908007387003	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	0.0074376523976190006	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	0.014335083098106001	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	0.0007524282184950001	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	-0.040203657745106	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	0.0075437556583	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	0.03941917960964499	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data23	0.097474075466046	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data23	-0.04130943214199399	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23	-0.030601440200482003	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23	0.014568871863344999	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23	0.04930433549064401	6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23	0.008155097564927	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23	-0.00011743257643999999	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data23		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data23	0.100635850622685	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	0.030289195188535	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	-0.087113667447673	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	-0.100204957884969	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	-0.060652069504803	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	-0.09021661561464399	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	0.196885291130008	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	0.01089215107391	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	0.044336808384678	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	0.045167023758419994	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	-0.031647995356479	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data23	-0.058371014349667995	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data23	-0.537645370330218	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	-0.051946914897167996	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	-0.404400801251255	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	-0.486010371420964	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	-0.23209632267549898	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	-0.267170471650972	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	0.321675987644462	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	0.339827084304301	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	0.309936769488875	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	0.332611978632047	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	0.338035870097593	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data23	0.337182562058794	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data23	-0.039935701513170996	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.007764897719408002	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	-0.014546010790263	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	-0.013910038906387	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	-0.053531913818561	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	-0.05953918594624	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.024967026046863	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.047004816438561	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.020991707025313	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.03270239264281	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.023178967391808	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data23	0.024853043709858996	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data23	-0.036577823374182	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	-0.070949156587366	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	-0.071747143428759	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	-0.07806248868559701	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	-0.077034158985147	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	-0.08029879306273	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	0.062951949186784	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	0.066916148827403	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	0.06755300265785999	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	0.068887702024682	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	0.07316860466161	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data23	0.07519215676543901	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data23	0.06000916884602	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	0.042519771913067994	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	-0.063664895005316	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	-0.06737841649697701	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	-0.068296915541251	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	0.05171235602026	24.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	-0.023359136308322002	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	0.027235740281896	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	-0.12299607432802699	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	-0.035786601907454	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	0.050015180133613	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data23	0.14998982239248998	24.0	scale_tp21_au;	sd_tp21_au
pATM_au		model1_data24	0.048670768789924004	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.43336319980825	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.532243290521358	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.437525809661706	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.573963114058959	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.9163761569029321	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.07807022331765201	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.3798106409243321	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.529815540409557	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.3835629391556071	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	0.7752166522456669	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data24	1.0526589840526799	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data24	-0.023060941882972	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24	0.020092852413494	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24	0.06654203830865	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24	0.086365456144508	6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24	0.07029324102630499	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24	-0.04954289639026901	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data24		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data24	0.253502111164832	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.279995468423617	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.371878073254277	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.478626265937212	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.272752275706533	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.35661161848132	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.292195985329333	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.16720697353352	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.392004876168729	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.368306441420125	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.38256236934607	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data24	0.464898263829725	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data24	-0.572897754298846	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	1.70686980845667	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.336201903455434	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.136880268936349	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.18305209441760398	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.691949656963287	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.335296811733371	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.34675309343130895	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.503521077149735	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.7217886847794001	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.7686970829791769	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data24	0.780473521257488	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data24	-0.035588696287005	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.052167575529992	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.307323474705694	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.297948093982352	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.31693710862593605	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.24658721171129896	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.08306818828973599	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.08102675939066001	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.18421306181948002	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.239778421559446	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.215978861529109	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data24	0.310403937212639	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data24	-0.057193723447	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.029046854782353998	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.1644653204999	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.251449486786967	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.296336850161547	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.415894164106891	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.062951949186784	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.066749646393709	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.08853086098173801	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.20999772152016	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.31798881121648	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data24	0.324114331498765	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data24	0.109091177489767	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	-0.048371103429704	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	-0.027562980701067	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	0.048481295878497	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	-0.071118428482911	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	0.48802076578162396	24.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	0.048596877609145994	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	-0.04721368708678501	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	-0.039513121564495005	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	0.130577381846939	6.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	0.170180163892873	12.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data24	0.994173150185197	24.0	scale_tp21_au;	sd_tp21_au
pATM_au		model1_data25	0.252186329873008	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.7370432849303159	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.7157807095906741	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.5942830971024039	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.7370152151853292	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	1.05211817843532	24.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.20646238373705897	0.25	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.6360415419669521	1.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.7375438926831109	3.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.6650844883615961	6.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	0.806483896394146	12.0	scale_patm_au;	sd_patm_au
pATM_au		model1_data25	1.08914007815238	24.0	scale_patm_au;	sd_patm_au
pDNAPK_au		model1_data25	-0.037261677169621	0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25	0.17036106917608898	1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25	0.262206431348769	3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25	0.196792075477296	6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25	0.208550556246243	12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25	0.125884299223642	24.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25		0.25	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25		1.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25		3.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25		6.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25		12.0	scale_pdnapk_au;	sd_pdnapk_au
pDNAPK_au		model1_data25		24.0	scale_pdnapk_au;	sd_pdnapk_au
pChk1_au		model1_data25	0.51522607381689	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.498873142429549	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.5645208288095971	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.541848937730547	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.416316735426709	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.65006524745685	24.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.304359375238259	0.25	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.37429970771594395	1.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.7059098209889141	3.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.518482768947324	6.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.541186233391281	12.0	scale_pchk1_au;	sd_pchk1_au
pChk1_au		model1_data25	0.7739856152437109	24.0	scale_pchk1_au;	sd_pchk1_au
pChk2_au		model1_data25	0.35295786607002705	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	2.5015650797020803	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.42532445048343503	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.218109347340145	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.454557542134036	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.941155179792728	24.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.344197008298603	0.25	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.416593277432184	1.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.8963695283995201	3.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.830022205688148	6.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.7323351914779229	12.0	scale_pchk2_au;	sd_pchk2_au
pChk2_au		model1_data25	0.6733225418306661	24.0	scale_pchk2_au;	sd_pchk2_au
tp53_au		model1_data25	-0.017821062439671	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.222691048423143	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.536984163282754	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.703960556684096	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.7826808025492209	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.712620847319896	24.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.13388391213020098	0.25	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.119461523959274	1.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.31854388812547496	3.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.8028722980706221	6.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	0.8306321598990871	12.0	scale_tp53_au;	sd_tp53_au
tp53_au		model1_data25	1.14537593357056	24.0	scale_tp53_au;	sd_tp53_au
pp53_au		model1_data25	-0.03439669809115	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.17260492960443102	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.42018006209443204	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.722094481983362	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.901022271723585	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	1.05787700652468	24.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.062951949186784	0.25	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.075489072732356	1.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.268386139046221	3.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	0.682835071087545	6.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	1.03615142821375	12.0	scale_pp53_au;	sd_pp53_au
pp53_au		model1_data25	1.0018123212351602	24.0	scale_pp53_au;	sd_pp53_au
tp21_au		model1_data25	0.141762778222075	0.25	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data25	-0.092083908906166	1.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data25	-0.02935245392799	3.0	scale_tp21_au;	sd_tp21_au
tp21_au		model1_data25	0.38829829400216603	6.0	scale_tp21_au;	sd_tp21_au
